"municipio","ano","homicidio_doloso","furto","roubo","furto_roubo_veiculos"
"Auriflama",2012,0,79,5,8
"Auriflama",2013,0,134,6,7
"Auriflama",2014,1,99,8,10
"Auriflama",2015,0,80,7,4
"Avaí",2001,0,40,4,3
"Avaí",2002,0,32,3,3
"Avaí",2003,1,44,2,3
"Avaí",2004,0,32,1,2
"Avaí",2005,1,43,1,6
"Avaí",2006,0,36,2,0
"Avaí",2007,0,25,2,2
"Avaí",2008,0,12,0,1
"Avaí",2009,1,15,2,2
"Avaí",2010,0,25,6,0
"Avaí",2011,0,21,3,1
"Avaí",2012,0,24,1,3
"Avaí",2013,0,31,1,2
"Avaí",2014,0,56,2,1
"Avaí",2015,0,26,1,3
"Avanhandava",2001,2,77,4,2
"Avanhandava",2002,0,56,3,4
"Avanhandava",2003,0,72,0,3
"Avanhandava",2004,1,81,3,6
"Avanhandava",2005,1,81,1,1
"Avanhandava",2006,1,89,2,3
"Avanhandava",2007,0,122,8,3
"Avanhandava",2008,0,178,3,2
"Avanhandava",2009,0,107,8,4
"Avanhandava",2010,1,118,16,5
"Avanhandava",2011,1,110,10,4
"Avanhandava",2012,2,65,17,7
"Avanhandava",2013,2,67,18,4
"Avanhandava",2014,0,90,18,6
"Avanhandava",2015,0,130,16,10
"Avaré",2001,16,1414,155,81
"Avaré",2002,17,1528,91,73
"Avaré",2003,20,1761,111,83
"Avaré",2004,11,1761,105,85
"Avaré",2005,14,1376,105,44
"Avaré",2006,17,1455,108,49
"Avaré",2007,8,1488,89,71
"Avaré",2008,5,1044,116,75
"Avaré",2009,6,1535,127,88
"Avaré",2010,4,1235,105,64
"Avaré",2011,10,823,86,49
"Avaré",2012,9,745,82,62
"Avaré",2013,4,742,61,62
"Avaré",2014,4,571,59,55
"Avaré",2015,4,590,39,35
"Bady Bassitt",2001,0,112,10,13
"Bady Bassitt",2002,1,80,9,11
"Bady Bassitt",2003,0,99,6,12
"Bady Bassitt",2004,1,125,8,6
"Bady Bassitt",2005,0,133,10,13
"Bady Bassitt",2006,0,145,12,14
"Bady Bassitt",2007,0,81,8,7
"Bady Bassitt",2008,1,67,6,10
"Bady Bassitt",2009,1,89,4,9
"Bady Bassitt",2010,1,88,7,7
"Bady Bassitt",2011,3,102,7,14
"Bady Bassitt",2012,2,157,17,17
"Bady Bassitt",2013,1,149,20,17
"Bady Bassitt",2014,0,127,20,16
"Bady Bassitt",2015,0,114,15,22
"Balbinos",2001,0,9,0,0
"Balbinos",2002,0,3,0,0
"Balbinos",2003,0,5,0,2
"Balbinos",2004,0,6,0,0
"Balbinos",2005,0,18,0,0
"Balbinos",2006,0,15,0,0
"Balbinos",2007,0,2,0,1
"Balbinos",2008,0,1,0,1
"Balbinos",2009,0,3,0,1
"Balbinos",2010,1,1,0,0
"Balbinos",2011,0,7,1,0
"Balbinos",2012,1,8,0,0
"Balbinos",2013,1,10,1,1
"Balbinos",2014,0,10,1,0
"Balbinos",2015,0,9,1,0
"Bálsamo",2001,0,38,1,3
"Bálsamo",2002,0,50,2,0
"Bálsamo",2003,0,53,4,0
"Bálsamo",2004,0,68,1,1
"Bálsamo",2005,1,71,2,1
"Bálsamo",2006,0,66,2,1
"Bálsamo",2007,1,62,1,10
"Bálsamo",2008,1,61,2,3
"Bálsamo",2009,0,56,6,8
"Bálsamo",2010,0,70,3,3
"Bálsamo",2011,0,56,1,7
"Bálsamo",2012,1,76,4,6
"Bálsamo",2013,0,89,10,9
"Bálsamo",2014,0,100,5,5
"Bálsamo",2015,0,103,10,7
"Bananal",2001,0,35,2,3
"Bananal",2002,2,34,1,0
"Bananal",2003,0,48,1,2
"Bananal",2004,1,43,2,0
"Bananal",2005,0,64,4,1
"Bananal",2006,1,77,4,0
"Bananal",2007,0,57,4,0
"Bananal",2008,0,54,3,1
"Bananal",2009,3,53,1,2
"Bananal",2010,0,57,0,1
"Bananal",2011,0,54,3,1
"Bananal",2012,0,49,1,0
"Bananal",2013,0,32,6,1
"Bananal",2014,0,42,4,0
"Bananal",2015,1,38,2,2
"Barão de Antonina",2001,0,18,0,0
"Barão de Antonina",2002,0,16,1,0
"Barão de Antonina",2003,0,12,2,0
"Barão de Antonina",2004,0,16,0,0
"Barão de Antonina",2005,2,7,1,1
"Barão de Antonina",2006,1,6,0,0
"Barão de Antonina",2007,1,5,0,0
"Barão de Antonina",2008,0,1,2,1
"Barão de Antonina",2009,1,11,0,0
"Barão de Antonina",2010,0,17,0,0
"Barão de Antonina",2011,0,15,0,1
"Barão de Antonina",2012,0,9,2,0
"Barão de Antonina",2013,0,6,0,3
"Barão de Antonina",2014,0,7,0,0
"Barão de Antonina",2015,0,6,1,0
"Barbosa",2001,0,101,3,2
"Barbosa",2002,1,69,2,3
"Barbosa",2003,1,102,3,3
"Barbosa",2004,0,117,4,2
"Barbosa",2005,2,88,1,0
"Barbosa",2006,1,105,3,0
"Barbosa",2007,2,116,7,2
"Barbosa",2008,0,83,3,0
"Barbosa",2009,0,108,13,1
"Barbosa",2010,1,76,4,1
"Barbosa",2011,0,82,0,4
"Barbosa",2012,1,85,2,0
"Barbosa",2013,0,60,1,4
"Barbosa",2014,1,72,4,5
"Barbosa",2015,0,63,6,4
"Bariri",2001,0,520,31,14
"Bariri",2002,0,451,15,12
"Bariri",2003,1,577,29,11
"Bariri",2004,1,461,20,15
"Bariri",2005,1,636,18,8
"Bariri",2006,2,456,14,7
"Bariri",2007,0,434,18,7
"Bariri",2008,0,349,19,13
"Bariri",2009,2,486,21,11
"Bariri",2010,2,327,21,11
"Bariri",2011,1,271,19,16
"Bariri",2012,4,279,33,36
"Bariri",2013,0,351,37,40
"Bariri",2014,1,298,30,42
"Bariri",2015,2,382,45,43
"Barra Bonita",2001,1,517,46,48
"Barra Bonita",2002,2,455,27,31
"Barra Bonita",2003,3,352,22,24
"Barra Bonita",2004,0,436,24,26
"Barra Bonita",2005,5,368,26,25
"Barra Bonita",2006,0,509,35,59
"Barra Bonita",2007,1,361,42,36
"Barra Bonita",2008,0,377,42,30
"Barra Bonita",2009,1,330,43,45
"Barra Bonita",2010,1,233,38,29
"Barra Bonita",2011,1,194,33,27
"Barra Bonita",2012,3,263,21,31
"Barra Bonita",2013,0,303,35,32
"Barra Bonita",2014,0,319,32,61
"Barra Bonita",2015,0,334,40,46
"Barra do Chapéu",2001,0,0,0,0
"Barra do Chapéu",2002,0,0,0,0
"Barra do Chapéu",2003,0,0,0,0
"Barra do Chapéu",2004,0,0,0,0
"Barra do Chapéu",2005,0,0,0,0
"Barra do Chapéu",2006,0,0,0,0
"Barra do Chapéu",2007,0,0,0,0
"Barra do Chapéu",2008,0,0,0,0
"Barra do Chapéu",2009,0,0,0,0
"Barra do Chapéu",2010,0,0,0,0
"Barra do Chapéu",2011,0,0,0,0
"Barra do Chapéu",2012,0,0,0,0
"Barra do Chapéu",2013,0,3,1,0
"Barra do Chapéu",2014,0,12,1,3
"Barra do Chapéu",2015,0,18,0,1
"Barra do Turvo",2001,6,114,15,4
"Barra do Turvo",2002,4,129,13,4
"Barra do Turvo",2003,2,109,15,4
"Barra do Turvo",2004,1,120,8,0
"Barra do Turvo",2005,5,93,6,0
"Barra do Turvo",2006,3,98,12,1
"Barra do Turvo",2007,3,83,14,2
"Barra do Turvo",2008,1,87,5,4
"Barra do Turvo",2009,5,83,16,2
"Barra do Turvo",2010,5,116,10,2
"Barra do Turvo",2011,2,122,19,4
"Barra do Turvo",2012,4,104,28,5
"Barra do Turvo",2013,2,113,25,5
"Barra do Turvo",2014,4,74,50,2
"Barra do Turvo",2015,6,87,27,4
"Barretos",2001,6,2756,83,57
"Barretos",2002,8,2765,70,60
"Barretos",2003,4,3443,119,82
"Barretos",2004,12,3779,117,140
"Barretos",2005,9,4374,142,122
"Barretos",2006,7,3645,154,137
"Barretos",2007,7,3944,201,123
"Barretos",2008,3,3419,190,119
"Barretos",2009,5,3359,221,126
"Barretos",2010,8,2459,187,188
"Barretos",2011,11,2581,240,260
"Barretos",2012,2,2279,267,294
"Barretos",2013,11,2841,234,372
"Barretos",2014,7,2729,223,238
"Barretos",2015,6,2611,219,348
"Barrinha",2001,4,278,49,7
"Barrinha",2002,4,291,23,16
"Barrinha",2003,12,295,60,9
"Barrinha",2004,8,283,44,10
"Barrinha",2005,2,274,35,5
"Barrinha",2006,2,270,67,8
"Barrinha",2007,3,282,58,17
"Barrinha",2008,1,266,68,20
"Barrinha",2009,5,340,79,22
"Barrinha",2010,2,303,78,10
"Barrinha",2011,0,268,89,8
"Barrinha",2012,4,315,54,31
"Barrinha",2013,9,356,56,23
"Barrinha",2014,3,266,58,19
"Barrinha",2015,5,320,90,31
"Barueri",2001,93,1594,962,889
"Barueri",2002,85,1614,895,907
"Barueri",2003,103,1980,1215,969
"Barueri",2004,60,1866,860,892
"Barueri",2005,50,1955,1057,1014
"Barueri",2006,25,2107,948,970
"Barueri",2007,22,2009,1045,749
"Barueri",2008,24,1770,885,627
"Barueri",2009,24,2257,1223,917
"Barueri",2010,14,2087,968,541
"Barueri",2011,24,1770,859,456
"Barueri",2012,39,2986,889,595
"Barueri",2013,23,2608,1089,996
"Barueri",2014,24,2533,1505,1195
"Barueri",2015,18,2289,1353,812
"Bastos",2001,2,209,11,7
"Bastos",2002,0,231,24,8
"Bastos",2003,0,313,15,4
"Bastos",2004,0,173,5,4
"Bastos",2005,0,217,15,3
"Bastos",2006,1,359,16,10
"Bastos",2007,1,283,20,8
"Bastos",2008,4,164,20,2
"Bastos",2009,0,198,35,7
"Bastos",2010,1,198,21,6
"Bastos",2011,1,217,18,6
"Bastos",2012,1,132,9,6
"Bastos",2013,1,146,9,4
"Bastos",2014,1,144,6,11
"Bastos",2015,2,156,15,12
"Batatais",2001,3,1043,55,37
"Batatais",2002,11,996,53,47
"Batatais",2003,3,1255,64,63
"Batatais",2004,8,1040,88,44
"Batatais",2005,7,1211,67,48
"Batatais",2006,3,1285,50,36
"Batatais",2007,1,1189,79,58
"Batatais",2008,0,1003,49,43
"Batatais",2009,1,1172,87,80
"Batatais",2010,4,1096,47,64
"Batatais",2011,2,1413,93,65
"Batatais",2012,2,1017,95,81
"Batatais",2013,2,971,94,75
"Batatais",2014,1,833,79,137
"Batatais",2015,1,813,70,107
"Bauru",2001,40,9340,1247,724
"Bauru",2002,47,7803,1406,592
"Bauru",2003,41,7548,1534,483
"Bauru",2004,49,7662,1239,555
"Bauru",2005,41,7322,1128,562
"Bauru",2006,31,5633,978,415
"Bauru",2007,23,5645,991,414
"Bauru",2008,34,6140,1161,404
"Bauru",2009,28,5792,1309,646
"Bauru",2010,45,5040,1035,686
"Bauru",2011,35,5510,1072,641
"Bauru",2012,44,6267,1076,815
"Bauru",2013,35,5571,1106,866
"Bauru",2014,34,4858,1386,1010
"Bauru",2015,27,5346,1294,926
"Bebedouro",2001,4,1479,116,50
"Bebedouro",2002,7,1213,83,36
"Bebedouro",2003,3,1470,91,39
"Bebedouro",2004,5,1578,121,61
"Bebedouro",2005,7,1653,142,51
"Bebedouro",2006,1,1646,102,46
"Bebedouro",2007,1,1562,92,63
"Bebedouro",2008,1,1440,94,67
"Bebedouro",2009,0,1217,134,110
"Bebedouro",2010,5,1452,116,87
"Bebedouro",2011,3,1212,127,89
"Bebedouro",2012,7,1162,145,162
"Bebedouro",2013,4,1217,167,168
"Bebedouro",2014,6,1074,162,179
"Bebedouro",2015,5,897,178,247
"Bento de Abreu",2001,0,12,0,1
"Bento de Abreu",2002,0,7,0,0
"Bento de Abreu",2003,0,19,0,0
"Bento de Abreu",2004,0,32,1,1
"Bento de Abreu",2005,0,26,1,3
"Bento de Abreu",2006,0,24,1,0
"Bento de Abreu",2007,0,31,1,0
"Bento de Abreu",2008,0,25,3,0
"Bento de Abreu",2009,0,16,1,1
"Bento de Abreu",2010,0,15,2,0
"Bento de Abreu",2011,0,24,1,1
"Bento de Abreu",2012,0,25,2,0
"Bento de Abreu",2013,0,10,0,0
"Bento de Abreu",2014,0,21,0,0
"Bento de Abreu",2015,1,21,3,0
"Bernardino de Campos",2001,1,85,6,6
"Bernardino de Campos",2002,1,100,5,1
"Bernardino de Campos",2003,0,103,6,5
"Bernardino de Campos",2004,0,120,2,1
"Bernardino de Campos",2005,1,121,9,2
"Bernardino de Campos",2006,1,103,3,0
"Bernardino de Campos",2007,2,104,7,1
"Bernardino de Campos",2008,2,101,4,1
"Bernardino de Campos",2009,1,100,6,2
"Bernardino de Campos",2010,0,95,1,2
"Bernardino de Campos",2011,0,86,11,6
"Bernardino de Campos",2012,1,88,6,1
"Bernardino de Campos",2013,0,87,3,6
"Bernardino de Campos",2014,0,49,4,4
"Bernardino de Campos",2015,0,79,0,2
"Bertioga",2001,18,817,119,47
"Bertioga",2002,16,922,118,48
"Bertioga",2003,13,1363,146,55
"Bertioga",2004,13,1462,254,71
"Bertioga",2005,4,1570,240,50
"Bertioga",2006,11,1408,311,96
"Bertioga",2007,5,1248,253,96
"Bertioga",2008,8,908,217,112
"Bertioga",2009,4,1028,294,95
"Bertioga",2010,5,1022,192,41
"Bertioga",2011,4,1123,179,32
"Bertioga",2012,6,1092,310,68
"Bertioga",2013,6,1214,383,91
"Bertioga",2014,7,1234,357,145
"Bertioga",2015,8,1318,349,129
"Bilac",2001,1,65,1,3
"Bilac",2002,0,68,3,6
"Bilac",2003,1,113,2,5
"Bilac",2004,0,51,2,1
"Bilac",2005,0,85,4,8
"Bilac",2006,1,71,4,4
"Bilac",2007,0,98,2,8
"Bilac",2008,0,84,7,5
"Bilac",2009,0,52,2,4
"Bilac",2010,0,34,0,8
"Bilac",2011,2,53,2,8
"Bilac",2012,1,25,0,2
"Bilac",2013,0,32,1,4
"Bilac",2014,0,35,2,3
"Bilac",2015,1,47,2,2
"Birigui",2001,24,1867,351,223
"Birigui",2002,25,1819,386,213
"Birigui",2003,15,2339,294,127
"Birigui",2004,25,1920,300,138
"Birigui",2005,28,1896,398,228
"Birigui",2006,24,2072,294,156
"Birigui",2007,15,1989,370,175
"Birigui",2008,12,1492,398,190
"Birigui",2009,5,1723,458,269
"Birigui",2010,8,1468,467,251
"Birigui",2011,10,1217,356,266
"Birigui",2012,8,1300,316,199
"Birigui",2013,4,1198,323,181
"Birigui",2014,8,1192,327,130
"Birigui",2015,11,1143,385,251
"Biritiba Mirim",2001,1,102,12,3
"Biritiba Mirim",2002,2,82,14,18
"Biritiba Mirim",2003,2,203,21,25
"Biritiba Mirim",2004,0,279,20,24
"Biritiba Mirim",2005,2,242,24,23
"Biritiba Mirim",2006,2,270,17,24
"Biritiba Mirim",2007,0,253,18,18
"Biritiba Mirim",2008,0,182,12,16
"Biritiba Mirim",2009,0,206,37,28
"Biritiba Mirim",2010,0,226,14,24
"Biritiba Mirim",2011,2,209,27,18
"Biritiba Mirim",2012,5,263,45,16
"Biritiba Mirim",2013,0,206,31,18
"Biritiba Mirim",2014,3,216,14,30
"Biritiba Mirim",2015,3,187,15,20
"Boa Esperança do Sul",2001,2,95,3,1
"Boa Esperança do Sul",2002,0,107,1,7
"Boa Esperança do Sul",2003,0,100,4,3
"Boa Esperança do Sul",2004,0,106,3,2
"Boa Esperança do Sul",2005,3,75,4,5
"Boa Esperança do Sul",2006,3,76,5,3
"Boa Esperança do Sul",2007,0,71,7,1
"Boa Esperança do Sul",2008,0,78,3,4
"Boa Esperança do Sul",2009,0,98,11,3
"Boa Esperança do Sul",2010,1,96,4,1
"Boa Esperança do Sul",2011,0,117,9,3
"Boa Esperança do Sul",2012,3,102,11,5
"Boa Esperança do Sul",2013,0,137,17,8
"Boa Esperança do Sul",2014,0,147,25,11
"Boa Esperança do Sul",2015,1,140,23,7
"Bocaina",2001,1,104,6,7
"Bocaina",2002,0,90,4,3
"Bocaina",2003,0,127,7,3
"Bocaina",2004,0,115,8,2
"Bocaina",2005,0,97,1,2
"Bocaina",2006,0,100,2,4
"Bocaina",2007,1,76,9,3
"Bocaina",2008,0,72,4,2
"Bocaina",2009,1,81,4,1
"Bocaina",2010,1,47,2,2
"Bocaina",2011,1,46,4,3
"Bocaina",2012,0,63,2,7
"Bocaina",2013,1,82,7,12
"Bocaina",2014,0,93,10,8
"Bocaina",2015,0,92,7,6
"Bofete",2001,1,82,2,8
"Bofete",2002,0,69,9,5
"Bofete",2003,1,102,4,7
"Bofete",2004,3,123,8,6
"Bofete",2005,2,91,3,3
"Bofete",2006,2,151,11,4
"Bofete",2007,1,101,12,4
"Bofete",2008,0,75,5,4
"Bofete",2009,0,86,4,4
"Bofete",2010,0,57,6,3
"Bofete",2011,2,44,6,2
"Bofete",2012,0,40,0,5
"Bofete",2013,2,31,1,5
"Bofete",2014,0,53,2,5
"Bofete",2015,0,46,5,3
"Boituva",2001,4,431,76,100
"Boituva",2002,5,347,114,87
"Boituva",2003,3,522,106,77
"Boituva",2004,4,597,71,80
"Boituva",2005,3,630,87,110
"Boituva",2006,3,416,75,82
"Boituva",2007,3,551,124,77
"Boituva",2008,3,379,68,102
"Boituva",2009,4,488,136,101
"Boituva",2010,2,540,108,53
"Boituva",2011,1,500,106,50
"Boituva",2012,9,426,92,74
"Boituva",2013,1,518,77,111
"Boituva",2014,3,423,95,116
"Boituva",2015,0,545,103,115
"Bom Jesus dos Perdões",2001,5,142,27,41
"Bom Jesus dos Perdões",2002,4,184,10,23
"Bom Jesus dos Perdões",2003,1,234,14,40
"Bom Jesus dos Perdões",2004,2,244,19,58
"Bom Jesus dos Perdões",2005,5,207,20,25
"Bom Jesus dos Perdões",2006,1,163,10,14
"Bom Jesus dos Perdões",2007,4,298,29,22
"Bom Jesus dos Perdões",2008,0,231,28,37
"Bom Jesus dos Perdões",2009,1,220,26,34
"Bom Jesus dos Perdões",2010,1,238,43,16
"Bom Jesus dos Perdões",2011,1,243,39,27
"Bom Jesus dos Perdões",2012,4,246,30,36
"Bom Jesus dos Perdões",2013,1,182,25,31
"Bom Jesus dos Perdões",2014,1,153,40,30
"Bom Jesus dos Perdões",2015,3,167,40,28
"Bom Sucesso de Itararé",2001,1,12,1,1
"Bom Sucesso de Itararé",2002,0,10,1,0
"Bom Sucesso de Itararé",2003,0,5,0,2
"Bom Sucesso de Itararé",2004,0,19,0,2
"Bom Sucesso de Itararé",2005,0,31,1,0
"Bom Sucesso de Itararé",2006,0,33,2,1
"Bom Sucesso de Itararé",2007,0,21,2,0
"Bom Sucesso de Itararé",2008,0,15,0,0
"Bom Sucesso de Itararé",2009,1,8,0,0
"Bom Sucesso de Itararé",2010,0,16,3,0
"Bom Sucesso de Itararé",2011,0,17,0,2
"Bom Sucesso de Itararé",2012,0,10,1,0
"Bom Sucesso de Itararé",2013,0,21,0,1
"Bom Sucesso de Itararé",2014,0,17,2,1
"Bom Sucesso de Itararé",2015,1,11,1,0
"Borá",2001,0,3,0,0
"Borá",2002,0,4,0,1
"Borá",2003,0,5,0,0
"Borá",2004,1,2,0,0
"Borá",2005,0,5,0,0
"Borá",2006,0,2,0,0
"Borá",2007,0,1,0,0
"Borá",2008,0,5,0,0
"Borá",2009,0,4,0,0
"Borá",2010,0,0,0,0
"Borá",2011,0,3,0,0
"Borá",2012,0,8,0,0
"Borá",2013,0,1,0,0
"Borá",2014,0,3,0,0
"Borá",2015,0,6,0,0
"Boracéia",2001,0,27,0,7
"Boracéia",2002,0,47,0,2
"Boracéia",2003,0,43,0,0
"Boracéia",2004,0,47,2,2
"Boracéia",2005,0,47,1,2
"Boracéia",2006,0,32,2,3
"Boracéia",2007,1,25,1,0
"Boracéia",2008,0,10,1,0
"Boracéia",2009,0,24,2,1
"Boracéia",2010,0,29,1,2
"Boracéia",2011,0,18,0,2
"Boracéia",2012,0,27,1,3
"Boracéia",2013,1,22,3,2
"Boracéia",2014,2,39,1,3
"Boracéia",2015,0,36,3,3
"Borborema",2001,1,91,8,13
"Borborema",2002,1,110,6,12
"Borborema",2003,0,111,12,9
"Borborema",2004,1,84,10,8
"Borborema",2005,3,88,15,2
"Borborema",2006,0,97,9,6
"Borborema",2007,1,108,8,3
"Borborema",2008,0,100,15,16
"Borborema",2009,2,125,3,14
"Borborema",2010,2,99,5,6
"Borborema",2011,0,147,24,1
"Borborema",2012,0,119,8,11
"Borborema",2013,1,127,10,9
"Borborema",2014,0,132,9,25
"Borborema",2015,0,140,8,18
"Borebi",2001,0,8,0,1
"Borebi",2002,0,16,1,0
"Borebi",2003,0,24,1,0
"Borebi",2004,0,28,2,3
"Borebi",2005,0,27,1,0
"Borebi",2006,0,22,3,2
"Borebi",2007,0,19,0,1
"Borebi",2008,0,25,1,1
"Borebi",2009,0,33,4,1
"Borebi",2010,0,22,1,2
"Borebi",2011,0,19,2,1
"Borebi",2012,0,19,1,0
"Borebi",2013,0,15,1,0
"Borebi",2014,0,15,2,1
"Borebi",2015,0,16,1,1
"Botucatu",2001,13,2228,208,275
"Botucatu",2002,23,2380,205,253
"Botucatu",2003,13,2365,207,191
"Botucatu",2004,14,2233,133,161
"Botucatu",2005,3,2363,132,219
"Botucatu",2006,11,2211,184,199
"Botucatu",2007,7,2249,192,168
"Botucatu",2008,6,2002,151,170
"Botucatu",2009,4,1662,234,251
"Botucatu",2010,2,1294,102,103
"Botucatu",2011,7,1339,85,80
"Botucatu",2012,9,1260,60,90
"Botucatu",2013,8,1584,96,160
"Botucatu",2014,7,1271,84,74
"Botucatu",2015,2,1240,59,60
"Bragança Paulista",2001,10,2768,366,366
"Bragança Paulista",2002,10,2524,358,237
"Bragança Paulista",2003,13,2699,307,184
"Bragança Paulista",2004,10,2740,341,354
"Bragança Paulista",2005,14,3038,416,354
"Bragança Paulista",2006,7,2726,308,404
"Bragança Paulista",2007,12,3071,245,242
"Bragança Paulista",2008,12,2425,344,313
"Bragança Paulista",2009,8,2217,335,483
"Bragança Paulista",2010,7,2079,330,352
"Bragança Paulista",2011,9,2156,382,448
"Bragança Paulista",2012,10,2076,338,333
"Bragança Paulista",2013,8,2110,338,347
"Bragança Paulista",2014,10,1906,496,388
"Bragança Paulista",2015,5,1664,360,289
"Braúna",2001,0,18,1,4
"Braúna",2002,0,18,1,1
"Braúna",2003,0,18,0,2
"Braúna",2004,0,17,1,2
"Braúna",2005,1,13,2,1
"Braúna",2006,0,28,1,1
"Braúna",2007,0,36,1,2
"Braúna",2008,1,26,3,2
"Braúna",2009,0,29,1,1
"Braúna",2010,1,13,5,2
"Braúna",2011,0,22,1,3
"Braúna",2012,0,24,2,1
"Braúna",2013,0,11,0,1
"Braúna",2014,2,18,2,0
"Braúna",2015,0,37,1,5
"Brejo Alegre",2001,0,21,2,3
"Brejo Alegre",2002,1,31,1,4
"Brejo Alegre",2003,1,35,2,2
"Brejo Alegre",2004,0,35,1,0
"Brejo Alegre",2005,0,34,5,4
"Brejo Alegre",2006,0,51,1,1
"Brejo Alegre",2007,0,49,6,0
"Brejo Alegre",2008,1,71,0,3
"Brejo Alegre",2009,0,45,5,2
"Brejo Alegre",2010,1,29,0,1
"Brejo Alegre",2011,0,21,2,3
"Brejo Alegre",2012,0,22,0,1
"Brejo Alegre",2013,1,20,1,0
"Brejo Alegre",2014,0,21,1,0
"Brejo Alegre",2015,0,33,2,1
"Brodowski",2001,1,250,20,15
"Brodowski",2002,2,229,19,13
"Brodowski",2003,4,298,16,33
"Brodowski",2004,0,306,9,19
"Brodowski",2005,0,298,10,24
"Brodowski",2006,1,403,31,19
"Brodowski",2007,6,377,16,33
"Brodowski",2008,1,238,16,16
"Brodowski",2009,3,318,30,27
"Brodowski",2010,1,326,44,24
"Brodowski",2011,2,269,39,35
"Brodowski",2012,0,251,28,17
"Brodowski",2013,1,269,24,22
"Brodowski",2014,1,233,28,38
"Brodowski",2015,2,242,27,44
"Brotas",2001,2,234,22,22
"Brotas",2002,3,283,16,20
"Brotas",2003,0,305,22,17
"Brotas",2004,1,312,18,20
"Brotas",2005,2,280,16,16
"Brotas",2006,0,299,14,18
"Brotas",2007,0,267,18,16
"Brotas",2008,2,223,10,11
"Brotas",2009,2,281,20,8
"Brotas",2010,0,204,35,18
"Brotas",2011,1,178,13,25
"Brotas",2012,3,206,19,26
"Brotas",2013,4,155,23,25
"Brotas",2014,2,227,28,41
"Brotas",2015,0,192,36,26
"Buri",2001,3,288,7,5
"Buri",2002,3,184,11,4
"Buri",2003,1,236,14,3
"Buri",2004,1,336,17,4
"Buri",2005,0,352,8,5
"Buri",2006,1,384,19,2
"Buri",2007,1,354,12,4
"Buri",2008,1,366,13,0
"Buri",2009,1,353,14,5
"Buri",2010,1,255,14,5
"Buri",2011,1,236,23,9
"Buri",2012,0,232,21,19
"Buri",2013,3,229,40,32
"Buri",2014,4,203,35,27
"Buri",2015,0,165,19,13
"Buritama",2001,4,314,9,15
"Buritama",2002,3,224,3,5
"Buritama",2003,1,300,8,8
"Buritama",2004,2,366,14,4
"Buritama",2005,1,337,13,11
"Buritama",2006,1,462,5,8
"Buritama",2007,2,482,12,8
"Buritama",2008,0,389,14,13
"Buritama",2009,1,375,18,7
"Buritama",2010,2,334,10,13
"Buritama",2011,3,305,24,17
"Buritama",2012,3,315,24,9
"Buritama",2013,1,205,10,13
"Buritama",2014,2,246,19,7
"Buritama",2015,1,227,21,17
"Buritizal",2001,0,26,0,1
"Buritizal",2002,0,43,3,2
"Buritizal",2003,0,57,0,5
"Buritizal",2004,0,65,1,2
"Buritizal",2005,0,61,5,1
"Buritizal",2006,0,80,3,3
"Buritizal",2007,0,66,3,1
"Buritizal",2008,0,34,1,0
"Buritizal",2009,0,59,0,2
"Buritizal",2010,1,56,0,4
"Buritizal",2011,1,48,0,3
"Buritizal",2012,1,46,1,6
"Buritizal",2013,0,31,2,1
"Buritizal",2014,1,33,1,2
"Buritizal",2015,2,52,5,2
"Cabrália Paulista",2001,0,71,4,1
"Cabrália Paulista",2002,0,69,1,1
"Cabrália Paulista",2003,1,59,2,1
"Cabrália Paulista",2004,0,74,1,0
"Cabrália Paulista",2005,0,72,6,3
"Cabrália Paulista",2006,0,43,3,0
"Cabrália Paulista",2007,1,37,2,2
"Cabrália Paulista",2008,0,40,0,0
"Cabrália Paulista",2009,0,37,2,4
"Cabrália Paulista",2010,0,41,4,1
"Cabrália Paulista",2011,1,36,0,1
"Cabrália Paulista",2012,2,56,1,1
"Cabrália Paulista",2013,0,48,4,0
"Cabrália Paulista",2014,0,30,2,5
"Cabrália Paulista",2015,0,24,1,2
"Cabreúva",2001,9,261,35,56
"Cabreúva",2002,11,302,31,47
"Cabreúva",2003,10,419,56,44
"Cabreúva",2004,17,333,91,31
"Cabreúva",2005,2,310,64,40
"Cabreúva",2006,7,323,81,44
"Cabreúva",2007,6,335,63,48
"Cabreúva",2008,4,290,87,66
"Cabreúva",2009,2,285,133,55
"Cabreúva",2010,3,318,122,23
"Cabreúva",2011,5,330,81,44
"Cabreúva",2012,5,325,116,44
"Cabreúva",2013,10,337,113,51
"Cabreúva",2014,7,285,119,61
"Cabreúva",2015,3,259,82,45
"Caçapava",2001,16,1117,374,307
"Caçapava",2002,11,1014,434,364
"Caçapava",2003,23,1090,449,362
"Caçapava",2004,24,1089,423,378
"Caçapava",2005,7,1055,412,447
"Caçapava",2006,15,1194,415,353
"Caçapava",2007,9,1200,451,297
"Caçapava",2008,8,927,299,309
"Caçapava",2009,19,912,427,472
"Caçapava",2010,12,1005,327,331
"Caçapava",2011,20,1126,489,354
"Caçapava",2012,12,991,312,368
"Caçapava",2013,6,973,339,303
"Caçapava",2014,9,882,336,359
"Caçapava",2015,12,831,375,304
"Cachoeira Paulista",2001,1,205,26,10
"Cachoeira Paulista",2002,3,273,36,12
"Cachoeira Paulista",2003,1,363,37,22
"Cachoeira Paulista",2004,2,319,30,13
"Cachoeira Paulista",2005,1,427,34,16
"Cachoeira Paulista",2006,1,469,50,31
"Cachoeira Paulista",2007,3,417,40,17
